294,132,18,35
294,133,18,35
295,133,18,35
296,133,18,35
296,134,18,35
296,134,19,35
297,134,19,35
297,135,19,35
297,135,20,35
297,136,20,35
298,136,20,35
299,136,20,35
300,136,20,35
301,136,20,35
301,137,20,35
301,138,20,35
302,138,20,35
302,139,20,35
302,140,20,35
303,140,20,35
303,140,20,36
303,141,20,36
304,141,20,36
304,142,20,36
304,143,20,36
305,143,20,36
306,143,20,36
307,143,20,36
308,143,20,36
308,143,20,37
309,143,20,37
309,144,20,37
309,144,21,37
310,144,21,37
310,145,21,37
311,145,21,37
312,145,21,37
312,145,22,37
312,146,22,37
313,146,22,37
314,146,22,37
315,146,22,37
316,146,22,37
316,147,22,37
317,147,22,37
318,147,22,37
319,147,22,37
319,147,22,38
320,147,22,38
320,148,22,38
321,148,22,38
322,148,22,38
322,149,22,38
323,149,22,38
324,149,22,38
324,150,22,38
324,151,22,38
324,152,22,38
324,153,22,38
325,153,22,38
326,153,22,38
327,153,22,38
327,153,23,38
328,153,23,38
328,154,23,38
329,154,23,38
330,154,23,38
331,154,23,38
331,155,23,38
332,155,23,38
332,155,23,39
332,156,23,39
333,156,23,39
334,156,23,39
335,156,23,39
335,157,23,39
336,157,23,39
337,157,23,39
338,157,23,39
338,158,23,39
339,158,23,39
340,158,23,39
341,158,23,39
342,158,23,39
343,158,23,39
344,158,23,39
344,158,23,40
345,158,23,40
346,158,23,40
347,158,23,40
348,158,23,40
349,158,23,40
350,158,23,40
351,158,23,40
352,158,23,40
352,158,24,40
352,159,24,40
353,159,24,40
353,159,24,41
354,159,24,41
355,159,24,41
355,160,24,41
355,161,24,41
356,161,24,41
357,161,24,41
358,161,24,41
358,162,24,41
359,162,24,41
359,163,24,41
360,163,24,41
360,164,24,41
360,165,24,41
360,165,24,42
361,165,24,42
362,165,24,42
363,165,24,42
364,165,24,42
365,165,24,42
366,165,24,42
367,165,24,42
368,165,24,42
369,165,24,42
369,166,24,42
370,166,24,42
370,167,24,42
371,167,24,42
372,167,24,42
373,167,24,42
374,167,24,42
375,167,24,42
375,168,24,42
376,168,24,42
377,168,24,42
378,168,24,42
379,168,24,42
380,168,24,42
380,169,24,42
381,169,24,42
382,169,24,42
383,169,24,42
384,169,24,42
385,169,24,42
385,170,24,42
385,171,24,42
385,171,24,43
386,171,24,43
386,172,24,43
387,172,24,43
388,172,24,43
389,172,24,43
390,172,24,43
391,172,24,43
391,173,24,43
392,173,24,43
393,173,24,43
393,174,24,43
393,174,25,43
394,174,25,43
395,174,25,43
395,175,25,43
396,175,25,43
397,175,25,43
398,175,25,43
398,176,25,43
399,176,25,43
400,176,25,43
401,176,25,43
402,176,25,43
403,176,25,43
403,177,25,43
403,178,25,43
404,178,25,43
405,178,25,43
405,179,25,43
405,179,25,44
406,179,25,44
407,179,25,44
408,179,25,44
409,179,25,44
410,179,25,44
411,179,25,44
412,179,25,44
413,179,25,44
413,180,25,44
413,181,25,44
413,182,25,44
414,182,25,44
414,183,25,44
414,184,25,44
414,184,25,45
414,185,25,45
415,185,25,45
416,185,25,45
417,185,25,45
417,185,26,45
418,185,26,45
419,185,26,45
420,185,26,45
421,185,26,45
421,186,26,45
422,186,26,45
423,186,26,45
423,187,26,45
423,188,26,45
423,189,26,45
423,190,26,45
423,190,27,45
424,190,27,45
425,190,27,45
425,190,27,46
426,190,27,46
427,190,27,46
427,191,27,46
427,192,27,46
427,193,27,46
427,194,27,46
428,194,27,46
428,194,28,46
429,194,28,46
430,194,28,46
430,194,29,46
430,194,30,46
431,194,30,46
432,194,30,46
432,195,30,46
432,196,30,46
433,196,30,46
434,196,30,46
435,196,30,46
435,197,30,46
435,198,30,46
436,198,30,46
437,198,30,46
437,199,30,46
438,199,30,46
439,199,30,46
440,199,30,46
441,199,30,46
442,199,30,46
443,199,30,46
444,199,30,46
445,199,30,46
446,199,30,46
447,199,30,46
447,200,30,46
447,201,30,46
448,201,30,46
448,202,30,46
449,202,30,46
450,202,30,46
451,202,30,46
451,203,30,46
451,203,30,47
451,204,30,47
451,205,30,47
451,206,30,47
451,207,30,47
452,207,30,47
453,207,30,47
453,207,30,48
454,207,30,48
455,207,30,48
455,207,30,49
456,207,30,49
457,207,30,49
457,208,30,49
458,208,30,49
458,208,31,49
458,209,31,49
459,209,31,49
460,209,31,49
460,209,31,50
461,209,31,50
462,209,31,50
462,210,31,50
462,211,31,50
463,211,31,50
463,212,31,50
463,212,32,50
464,212,32,50
464,213,32,50
464,213,33,50
465,213,33,50
466,213,33,50
467,213,33,50
467,213,33,51
468,213,33,51
469,213,33,51
470,213,33,51
471,213,33,51
472,213,33,51
472,214,33,51
473,214,33,51
474,214,33,51
475,214,33,51
476,214,33,51
476,214,33,52
477,214,33,52
477,215,33,52
478,215,33,52
478,216,33,52
479,216,33,52
479,217,33,52
479,218,33,52
480,218,33,52
481,218,33,52
482,218,33,52
483,218,33,52
483,219,33,52
484,219,33,52
485,219,33,52
486,219,33,52
487,219,33,52
488,219,33,52
489,219,33,52
490,219,33,52
490,219,33,53
491,219,33,53
491,220,33,53
492,220,33,53
493,220,33,53
493,221,33,53
493,222,33,53
494,222,33,53
495,222,33,53
496,222,33,53
497,222,33,53
498,222,33,53
499,222,33,53
499,223,33,53
499,224,33,53
500,224,33,53
500,225,33,53
501,225,33,53
501,226,33,53
502,226,33,53
502,227,33,53
503,227,33,53
504,227,33,53
505,227,33,53
505,228,33,53
505,229,33,53
506,229,33,53
507,229,33,53
507,230,33,53
508,230,33,53
508,231,33,53
508,232,33,53
509,232,33,53
510,232,33,53
511,232,33,53
512,232,33,53
513,232,33,53
514,232,33,53
515,232,33,53
516,232,33,53
516,233,33,53
517,233,33,53
517,234,33,53
517,235,33,53
517,236,33,53
518,236,33,53
519,236,33,53
519,237,33,53
520,237,33,53
521,237,33,53
522,237,33,53
522,238,33,53
522,239,33,53
523,239,33,53
524,239,33,53
524,239,33,54
524,239,33,55
525,239,33,55
526,239,33,55
526,240,33,55
526,241,33,55
526,242,33,55
527,242,33,55
527,243,33,55
528,243,33,55
529,243,33,55
529,244,33,55
530,244,33,55
530,245,33,55
531,245,33,55
532,245,33,55
533,245,33,55
533,246,33,55
534,246,33,55
535,246,33,55
536,246,33,55
537,246,33,55
537,247,33,55
537,247,33,56
537,248,33,56
538,248,33,56
539,248,33,56
539,249,33,56
539,249,33,57
539,250,33,57
539,251,33,57
540,251,33,57
541,251,33,57
541,252,33,57
541,253,33,57
542,253,33,57
542,254,33,57
543,254,33,57
543,255,33,57
544,255,33,57
545,255,33,57
546,255,33,57
547,255,33,57
547,255,33,58
547,255,33,59
547,255,34,59
548,255,34,59
549,255,34,59
550,255,34,59
551,255,34,59
552,255,34,59
553,255,34,59
554,255,34,59
554,256,34,59
554,257,34,59
555,257,34,59
556,257,34,59
557,257,34,59
558,257,34,59
558,257,34,60
558,258,34,60
558,259,34,60
559,259,34,60
559,260,34,60
559,261,34,60
560,261,34,60
561,261,34,60
562,261,34,60
562,262,34,60
562,263,34,60
562,264,34,60
563,264,34,60
563,264,35,60
564,264,35,60
565,264,35,60
566,264,35,60
567,264,35,60
568,264,35,60
568,265,35,60
569,265,35,60
569,265,36,60
570,265,36,60
571,265,36,60
571,265,36,61
572,265,36,61
572,266,36,61
572,267,36,61
572,267,36,62
573,267,36,62
574,267,36,62
575,267,36,62
575,267,36,63
576,267,36,63
577,267,36,63
577,268,36,63
578,268,36,63
579,268,36,63
580,268,36,63
580,269,36,63
580,270,36,63
580,271,36,63
580,272,36,63
581,272,36,63
582,272,36,63
582,273,36,63
583,273,36,63
583,273,36,64
584,273,36,64
585,273,36,64
586,273,36,64
587,273,36,64
588,273,36,64
589,273,36,64
590,273,36,64
591,273,36,64
592,273,36,64
592,273,36,65
592,274,36,65
593,274,36,65
594,274,36,65
595,274,36,65
595,274,36,66
596,274,36,66
596,275,36,66
597,275,36,66
598,275,36,66
599,275,36,66
600,275,36,66
601,275,36,66
602,275,36,66
602,276,36,66
603,276,36,66
603,277,36,66
603,278,36,66
604,278,36,66
604,278,37,66
604,279,37,66
605,279,37,66
605,280,37,66
606,280,37,66
607,280,37,66
608,280,37,66
609,280,37,66
610,280,37,66
610,281,37,66
611,281,37,66
611,282,37,66
612,282,37,66
613,282,37,66
613,282,37,67
613,282,37,68
614,282,37,68
614,282,37,69
615,282,37,69
616,282,37,69
617,282,37,69
617,283,37,69
618,283,37,69
619,283,37,69
620,283,37,69
620,284,37,69
620,285,37,69
621,285,37,69
621,286,37,69
621,286,37,70
621,286,37,71
621,287,37,71
621,288,37,71
622,288,37,71
622,289,37,71
622,290,37,71
623,290,37,71
623,290,37,72
624,290,37,72
625,290,37,72
625,291,37,72
626,291,37,72
626,292,37,72
627,292,37,72
628,292,37,72
629,292,37,72
629,293,37,72
630,293,37,72
630,293,37,73
631,293,37,73
632,293,37,73
633,293,37,73
634,293,37,73
635,293,37,73
635,294,37,73
635,295,37,73
635,296,37,73
635,297,37,73
636,297,37,73
637,297,37,73
637,298,37,73
638,298,37,73
639,298,37,73
639,298,37,74
639,299,37,74
639,299,37,75
640,299,37,75
640,300,37,75
641,300,37,75
642,300,37,75
643,300,37,75
644,300,37,75
644,301,37,75
645,301,37,75
646,301,37,75
646,302,37,75
647,302,37,75
647,303,37,75
647,303,37,76
648,303,37,76
649,303,37,76
649,304,37,76
650,304,37,76
650,305,37,76
650,306,37,76
650,307,37,76
651,307,37,76
651,308,37,76
651,309,37,76
652,309,37,76
653,309,37,76
654,309,37,76
654,310,37,76
655,310,37,76
656,310,37,76
657,310,37,76
657,311,37,76
658,311,37,76
658,312,37,76
659,312,37,76
659,313,37,76
659,314,37,76
659,314,38,76
659,315,38,76
660,315,38,76
661,315,38,76
662,315,38,76
663,315,38,76
664,315,38,76
665,315,38,76
666,315,38,76
667,315,38,76
667,315,38,77
667,315,39,77
668,315,39,77
668,316,39,77
669,316,39,77
669,317,39,77
670,317,39,77
671,317,39,77
672,317,39,77
672,318,39,77
673,318,39,77
674,318,39,77
675,318,39,77
675,319,39,77
676,319,39,77
676,320,39,77
676,321,39,77
677,321,39,77
678,321,39,77
679,321,39,77
680,321,39,77
680,322,39,77
681,322,39,77
681,323,39,77
681,323,39,78
682,323,39,78
683,323,39,78
684,323,39,78
685,323,39,78
686,323,39,78
687,323,39,78
687,324,39,78
688,324,39,78
688,325,39,78
689,325,39,78
690,325,39,78
690,326,39,78
690,327,39,78
690,327,39,79
690,328,39,79
691,328,39,79
692,328,39,79
692,329,39,79
693,329,39,79
694,329,39,79
694,330,39,79
694,331,39,79
695,331,39,79
695,332,39,79
696,332,39,79
696,333,39,79
696,334,39,79
697,334,39,79
697,335,39,79
697,336,39,79
698,336,39,79
698,337,39,79
698,338,39,79
699,338,39,79
699,339,39,79
700,339,39,79
700,340,39,79
700,341,39,79
701,341,39,79
701,341,40,79
701,342,40,79
701,343,40,79
702,343,40,79
702,344,40,79
703,344,40,79
703,345,40,79
703,346,40,79
704,346,40,79
705,346,40,79
706,346,40,79
707,346,40,79
708,346,40,79
708,347,40,79
708,348,40,79
709,348,40,79
710,348,40,79
711,348,40,79
712,348,40,79
713,348,40,79
714,348,40,79
714,349,40,79
715,349,40,79
716,349,40,79
717,349,40,79
717,350,40,79
717,351,40,79
718,351,40,79
718,352,40,79
718,353,40,79
718,353,40,80
719,353,40,80
720,353,40,80
721,353,40,80
721,354,40,80
722,354,40,80
722,355,40,80
723,355,40,80
723,356,40,80
724,356,40,80
724,356,40,81
725,356,40,81
726,356,40,81
727,356,40,81
727,356,40,82
728,356,40,82
729,356,40,82
730,356,40,82
731,356,40,82
731,357,40,82
732,357,40,82
732,358,40,82
732,359,40,82
733,359,40,82
733,359,40,83
734,359,40,83
734,360,40,83
735,360,40,83
735,360,40,84
736,360,40,84
737,360,40,84
738,360,40,84
739,360,40,84
739,361,40,84
739,361,40,85
740,361,40,85
740,361,41,85
741,361,41,85
742,361,41,85
742,362,41,85
742,363,41,85
743,363,41,85
744,363,41,85
745,363,41,85
746,363,41,85
747,363,41,85
747,364,41,85
748,364,41,85
748,365,41,85
749,365,41,85
750,365,41,85
750,366,41,85
750,367,41,85
751,367,41,85
752,367,41,85
752,367,41,86
753,367,41,86
754,367,41,86
755,367,41,86
755,367,42,86
755,368,42,86
756,368,42,86
757,368,42,86
757,369,42,86
757,369,42,87
758,369,42,87
759,369,42,87
759,369,43,87
760,369,43,87
761,369,43,87
761,370,43,87
762,370,43,87
763,370,43,87
763,371,43,87
763,372,43,87
764,372,43,87
765,372,43,87
766,372,43,87
766,373,43,87
766,374,43,87
767,374,43,87
767,375,43,87
768,375,43,87
769,375,43,87
770,375,43,87
771,375,43,87
771,376,43,87
772,376,43,87
773,376,43,87
774,376,43,87
774,376,43,88
775,376,43,88
776,376,43,88
777,376,43,88
777,377,43,88
778,377,43,88
778,378,43,88
779,378,43,88
779,379,43,88
780,379,43,88
780,380,43,88
780,381,43,88
781,381,43,88
782,381,43,88
783,381,43,88
783,382,43,88
783,383,43,88
783,384,43,88
784,384,43,88
784,385,43,88
785,385,43,88
785,386,43,88
786,386,43,88
787,386,43,88
788,386,43,88
788,387,43,88
788,388,43,88
789,388,43,88
790,388,43,88
791,388,43,88
792,388,43,88
793,388,43,88
794,388,43,88
795,388,43,88
796,388,43,88
797,388,43,88
797,389,43,88
798,389,43,88
799,389,43,88
799,390,43,88
799,391,43,88
800,391,43,88
801,391,43,88
802,391,43,88
803,391,43,88
804,391,43,88
805,391,43,88
806,391,43,88
807,391,43,88
808,391,43,88
809,391,43,88
809,392,43,88
810,392,43,88
811,392,43,88
811,393,43,88
812,393,43,88
813,393,43,88
814,393,43,88
814,394,43,88
814,394,43,89
815,394,43,89
816,394,43,89
817,394,43,89
817,395,43,89
818,395,43,89
819,395,43,89
820,395,43,89
821,395,43,89
822,395,43,89
823,395,43,89
824,395,43,89
824,396,43,89
825,396,43,89
826,396,43,89
827,396,43,89
828,396,43,89
829,396,43,89
830,396,43,89
830,396,43,90
831,396,43,90
832,396,43,90
832,397,43,90
833,397,43,90
834,397,43,90
834,398,43,90
834,399,43,90
835,399,43,90
836,399,43,90
837,399,43,90
837,400,43,90
837,401,43,90
838,401,43,90
839,401,43,90
839,401,44,90
840,401,44,90
841,401,44,90
842,401,44,90
843,401,44,90
844,401,44,90
844,402,44,90
844,403,44,90
845,403,44,90
846,403,44,90
846,404,44,90
847,404,44,90
848,404,44,90
848,405,44,90
849,405,44,90
850,405,44,90
850,405,44,91
851,405,44,91
852,405,44,91
852,406,44,91
853,406,44,91
854,406,44,91
855,406,44,91
856,406,44,91
856,407,44,91
857,407,44,91
858,407,44,91
859,407,44,91
860,407,44,91
861,407,44,91
861,408,44,91
861,409,44,91
862,409,44,91
863,409,44,91
863,410,44,91
863,411,44,91
864,411,44,91
865,411,44,91
866,411,44,91
867,411,44,91
868,411,44,91
869,411,44,91
869,412,44,91
870,412,44,91
871,412,44,91
872,412,44,91
872,412,44,92
873,412,44,92
874,412,44,92
875,412,44,92
876,412,44,92
876,413,44,92
877,413,44,92
878,413,44,92
879,413,44,92
879,414,44,92
879,414,44,93
880,414,44,93
881,414,44,93
882,414,44,93
882,415,44,93
882,416,44,93
883,416,44,93
884,416,44,93
885,416,44,93
886,416,44,93
886,416,45,93
887,416,45,93
887,417,45,93
888,417,45,93
889,417,45,93
890,417,45,93
891,417,45,93
892,417,45,93
893,417,45,93
893,418,45,93
894,418,45,93
894,419,45,93
895,419,45,93
896,419,45,93
897,419,45,93
897,420,45,93
898,420,45,93
898,421,45,93
899,421,45,93
900,421,45,93
900,422,45,93
901,422,45,93
902,422,45,93
903,422,45,93
904,422,45,93
905,422,45,93
905,423,45,93
906,423,45,93
906,424,45,93
907,424,45,93
908,424,45,93
908,425,45,93
909,425,45,93
909,425,45,94
910,425,45,94
910,425,45,95
911,425,45,95
912,425,45,95
912,426,45,95
913,426,45,95
914,426,45,95
914,427,45,95
915,427,45,95
916,427,45,95
917,427,45,95
917,428,45,95
917,429,45,95
918,429,45,95
918,430,45,95
919,430,45,95
920,430,45,95
921,430,45,95
922,430,45,95
922,431,45,95
922,432,45,95
923,432,45,95
923,433,45,95
924,433,45,95
925,433,45,95
926,433,45,95
927,433,45,95
927,434,45,95
927,435,45,95
928,435,45,95
929,435,45,95
930,435,45,95
930,436,45,95
930,436,45,96
931,436,45,96
932,436,45,96
933,436,45,96
933,437,45,96
934,437,45,96
935,437,45,96
936,437,45,96
937,437,45,96
938,437,45,96
939,437,45,96
940,437,45,96
940,437,45,97
940,438,45,97
941,438,45,97
942,438,45,97
943,438,45,97
943,439,45,97
943,440,45,97
943,441,45,97
944,441,45,97
945,441,45,97
946,441,45,97
947,441,45,97
947,442,45,97
947,443,45,97
948,443,45,97
948,443,46,97
949,443,46,97
950,443,46,97
951,443,46,97
952,443,46,97
953,443,46,97
954,443,46,97
955,443,46,97
956,443,46,97
956,444,46,97
956,444,46,98
957,444,46,98
957,445,46,98
957,445,46,99
958,445,46,99
958,446,46,99
958,447,46,99
958,448,46,99
959,448,46,99
959,449,46,99
959,450,46,99
960,450,46,99
960,451,46,99
961,451,46,99
962,451,46,99
963,451,46,99
963,452,46,99
964,452,46,99
965,452,46,99
965,453,46,99
965,454,46,99
966,454,46,99
967,454,46,99
968,454,46,99
969,454,46,99
970,454,46,99
971,454,46,99
972,454,46,99
973,454,46,99
974,454,46,99
974,455,46,99
975,455,46,99
976,455,46,99
977,455,46,99
978,455,46,99
979,455,46,99
980,455,46,99
980,455,46,100
981,455,46,100
982,455,46,100
983,455,46,100
984,455,46,100
984,456,46,100
985,456,46,100
985,457,46,100
985,457,46,101
985,457,47,101
986,457,47,101
987,457,47,101
988,457,47,101
989,457,47,101
990,457,47,101
991,457,47,101
992,457,47,101
992,458,47,101
992,459,47,101
992,460,47,101
993,460,47,101
994,460,47,101
995,460,47,101
995,461,47,101
996,461,47,101
996,462,47,101
996,463,47,101
996,464,47,101
997,464,47,101
998,464,47,101
999,464,47,101
999,465,47,101
999,466,47,101
1000,466,47,101
1001,466,47,101
1002,466,47,101
1002,467,47,101
1003,467,47,101
1004,467,47,101
1005,467,47,101
1006,467,47,101
1007,467,47,101
1008,467,47,101
1008,468,47,101
1009,468,47,101
1010,468,47,101
1010,469,47,101
1011,469,47,101
1011,470,47,101
1011,471,47,101
1012,471,47,101
1012,472,47,101
1013,472,47,101
1014,472,47,101
1014,473,47,101
1015,473,47,101
1016,473,47,101
1017,473,47,101
1018,473,47,101
1018,473,48,101
1018,474,48,101
1019,474,48,101
1020,474,48,101
1021,474,48,101
1021,474,48,102
1022,474,48,102
1022,475,48,102
1023,475,48,102
1023,476,48,102
1024,476,48,102
1025,476,48,102
1025,477,48,102
1026,477,48,102
1027,477,48,102
1028,477,48,102
1029,477,48,102
1030,477,48,102
1031,477,48,102
1031,477,49,102
1032,477,49,102
1032,478,49,102
1033,478,49,102
1034,478,49,102
1034,478,50,102
1034,479,50,102
1035,479,50,102
1036,479,50,102
1036,479,50,103
1036,480,50,103
1037,480,50,103
1038,480,50,103
1039,480,50,103
1040,480,50,103
1040,481,50,103
1040,482,50,103
1041,482,50,103
1042,482,50,103
1042,483,50,103
1042,484,50,103
1043,484,50,103
1044,484,50,103
1045,484,50,103
1045,485,50,103
1046,485,50,103
1046,486,50,103
1047,486,50,103
1048,486,50,103
1049,486,50,103
1050,486,50,103
1051,486,50,103
1051,487,50,103
1052,487,50,103
1053,487,50,103
1053,488,50,103
1053,489,50,103
1053,490,50,103
1053,491,50,103
1054,491,50,103
1054,491,50,104
1054,492,50,104
1055,492,50,104
1055,493,50,104
1056,493,50,104
1056,494,50,104
1057,494,50,104
1058,494,50,104
1058,495,50,104
1059,495,50,104
1060,495,50,104
1060,495,50,105
1060,496,50,105
1061,496,50,105
1061,497,50,105
1062,497,50,105
1063,497,50,105
1063,497,51,105
1064,497,51,105
1065,497,51,105
1065,498,51,105
1065,499,51,105
1066,499,51,105
1067,499,51,105
1067,500,51,105
1067,501,51,105
1068,501,51,105
1068,502,51,105
1068,503,51,105
1069,503,51,105
1070,503,51,105
1071,503,51,105
1072,503,51,105
1072,504,51,105
1073,504,51,105
